Task,LeftLabel,RightLabel,faceImages,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,face_image_q.started,text_2.started,text_3.started,mouse_7.started,image_3.started,slider.started,slider_2.started,text_2.stopped,text_3.stopped,mouse_7.stopped,image_3.stopped,slider.response,slider.rt,slider_2.response,slider_2.rt,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.time,EndText.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,47,63,4528,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,47,64,4529,44,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,47,65,4530,20,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,47,66,4531,37,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,47,67,4532,36,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,47,68,4533,41,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,47,69,4534,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,47,70,4535,23,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,47,71,4536,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,47,72,4537,14,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,47,73,4538,31,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,47,74,4539,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,47,75,4540,6,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,47,76,4541,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,47,77,4542,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,47,78,4543,13,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,47,79,4544,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,47,80,4545,40,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,47,81,4546,30,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,47,82,4547,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,47,83,4548,5,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,47,84,4549,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,47,85,4550,24,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,47,86,4551,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,47,87,4552,17,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,47,88,4553,12,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,47,89,4554,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,47,90,4555,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,47,91,4556,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,47,92,4557,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,47,93,4558,34,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,47,94,4559,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,48,0,4560,18,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,48,1,4561,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,48,2,4562,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,48,3,4563,27,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,48,4,4564,11,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,48,5,4565,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,48,6,4566,23,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,48,7,4567,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,48,8,4568,21,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,48,9,4569,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,48,10,4570,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,48,11,4571,13,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,48,12,4572,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,48,13,4573,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,48,14,4574,38,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,48,15,4575,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,48,16,4576,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,48,17,4577,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,48,18,4578,43,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,48,19,4579,15,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,48,20,4580,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,48,21,4581,9,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,48,22,4582,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,48,23,4583,33,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,48,24,4584,10,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,48,25,4585,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,48,26,4586,94,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,48,27,4587,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,48,28,4588,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,48,29,4589,36,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,48,30,4590,24,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,48,31,4591,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,48,32,4592,32,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,48,33,4593,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,48,34,4594,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,48,35,4595,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,48,36,4596,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,48,37,4597,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_237_223_N.png,0,0,0,0,48,38,4598,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,48,39,4599,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,48,40,4600,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,48,41,4601,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,48,42,4602,34,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,48,43,4603,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,48,44,4604,6,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,48,45,4605,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,48,46,4606,39,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,48,47,4607,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,48,48,4608,17,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,48,49,4609,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,48,50,4610,29,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,48,51,4611,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,48,52,4612,8,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,48,53,4613,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,48,54,4614,25,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,48,55,4615,16,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,48,56,4616,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,48,57,4617,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,48,58,4618,35,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,48,59,4619,28,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,48,60,4620,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,48,61,4621,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,48,62,4622,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,48,63,4623,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,48,64,4624,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,48,65,4625,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,48,66,4626,30,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,48,67,4627,44,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,48,68,4628,41,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,48,69,4629,42,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,48,70,4630,14,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,48,71,4631,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,48,72,4632,31,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,48,73,4633,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,48,74,4634,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,48,75,4635,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,48,76,4636,20,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,48,77,4637,5,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,48,78,4638,22,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h36.32.320,FaceAttractiveness,2022.2.5,139.68450855709384,
